Date,AAPL,MSFT,NVDA,GOOGL,AVGO,AMD,ORCL,ADBE,JPM,V,MA,BAC,GS,MS,BLK,AXP,UNH,LLY,JNJ,PFE,TMO,AMZN,HD,MCD,NKE,PG,KO,WMT,XOM,CVX,TPL,SLB,MPC,RTX,LMT,NOC,GD,BA,HON,CAT,DE,UPS,NFLX,TMUS,DIS,NEE,AEP,AMT,PLD
2018-01-03,-0.00017404318806728874,0.004643430559920426,0.06373845014713438,0.01691702423870209,0.01087656520900407,0.05061005909094012,0.02289707465853528,0.01862124625333365,0.0010186430293187023,0.00990584828721971,0.012494974016931703,-0.003350230287645649,-0.00935246140139398,0.002679561015888944,0.010495664815592925,0.006146463397910152,0.010435486515840484,0.005417608962428292,0.009507164842233084,0.0073823446836721734,0.018177677750513713,0.012694394527191124,0.0051983058974399005,-0.00422303347434523,-0.00015762153426933533,-0.001213954733408487,-0.002197926181149867,0.008685109758163034,0.019449721045258356,0.0072634448832744605,-0.016461656821288764,0.02570256935114379,0.02106276058292542,0.014562837888293415,0.00834689783439613,0.004609006068550606,0.006215498243061002,0.0032286785549324568,-0.008296623245582412,0.0015272237723963251,0.004545976041934517,0.02191392624744516,0.019600687318052364,-0.00673718638333583,0.004284118514416577,-0.0214415669410496,-0.008459916127023407,0.0038894109189800724,-0.00187635400763239
2018-01-04,0.004634149193426451,0.00876269313061054,0.005257349803065235,0.0038770387342094226,0.0003330575776222625,0.0481715177172049,0.009803047554639599,0.01196965900927405,0.014223879607036798,0.003711375274995216,0.012854062991534285,0.013002467069154049,0.013879225715623352,0.015171436227032238,0.01311493020788533,0.016496197780287946,0.004331068030057342,0.004453142688927384,-7.102774038809192e-05,0.002176646534719565,0.012439855674673312,0.0044660253429876385,0.00790461605043511,0.006990183832103055,-0.0006305335095428048,0.0070435771182191294,0.013985975355150726,0.0009044361691677546,0.001383060720351654,-0.0031177369227093363,0.0012572937168232978,0.024511166039087064,0.0010196288423293775,0.003147982542167572,0.017008039019845697,0.006176318458516944,0.017054380656214858,-0.0038017894615336497,0.013422969242629224,0.01364014393121422,0.0057168540535818,0.006465736402384524,0.002824613066678513,-0.009636113854602026,-0.00044535926871995665,-0.005151922774968437,-0.01190920434226394,-0.01471810472248334,-0.020237870096611238
2018-01-05,0.01132127145727539,0.01232198358452978,0.00843859697225745,0.013173023262137283,0.005908125671948477,-0.02000064763127562,0.006001184396651056,0.011504333150111207,-0.006440466058941626,0.023666912915927003,0.0205182567258582,0.004626378500883817,-0.00511375173620383,-0.0003764387408400892,0.008484020882628169,0.002278000744870167,0.018889312800284355,0.012203059120105827,0.008219624347599945,0.0019008176902061947,0.01699240935170002,0.0160332935792393,0.010391374644112881,0.002013263086041852,0.00847634573960731,0.0006580642982588049,-0.000217023302191204,0.005910169778029748,-0.0008066011329225136,-0.001640217672497903,-0.0055704383552117424,0.006816753459488867,0.009563943229278307,0.008548590751607927,0.009019340776641231,-0.0010701215610769207,-0.0024886383337086536,0.04020306738592872,0.00696566590642157,0.015682175510687416,0.004250619715787931,0.0030606639128748455,0.02098151271868229,0.025079805865506448,-0.00545011928844285,0.004559058179235995,-0.0021160804152461524,0.006425733817089022,-0.0007990829956842998
2018-01-08,-0.0037215942397330485,0.0010197752175246768,0.03018072702542271,0.0035243879243426488,0.002390271315665433,0.03311557740640636,0.010466897482138847,-0.0016199747598189664,0.0014758280457368815,0.004030068087254378,0.003018493110772207,-0.006947734128664472,-0.014625764662178213,-0.004150947157988046,0.007430691631967,-0.009243083088380344,-0.017509006082125106,-0.005095407356574302,0.0012691002018962146,-0.011185258006051657,0.001629231072978213,0.014321632906715799,-0.0023921422962610746,-0.0006899723673016532,0.008869612357756223,0.00524668746953756,-0.0015203761881976985,0.014672069073098835,0.004485502498776106,0.00491362929282117,0.06465357047874618,0.01617326154778658,0.0007208891258684176,0.009455605951763051,-0.004621435241386728,0.00013013617807504252,0.0,0.004232785479270689,-0.005413425909977267,0.0248183287987061,0.004915316946883448,0.01207244902023874,0.00976215562748103,0.007710110406391685,-0.014438173352283675,0.00820542727072293,0.00871866857336756,0.010619043323550816,0.01160139948615748
2018-01-09,-0.0001144784918582027,-0.0006798919969171383,-0.0002702453540112526,-0.0012752131150289689,-0.013943224533509773,-0.03817891481462121,0.005518617012235797,0.008931052562038888,0.005056479763111735,-0.0019291752214284227,0.0014431136854626367,0.004967587954710193,0.008423016774797393,0.0077219584179753446,0.008369301582601364,0.0036873714404877587,0.0049706887076187345,-0.0008130412864172083,0.01573329204690628,-0.001098167609471988,0.016535812821744548,0.004664812398839383,0.0055043913009408165,-0.002244823641858578,-0.007152128693662654,-0.007331151831835302,0.00498732297675243,-0.01207936221938252,-0.004254831787645369,-0.0053831992293255325,0.04139591509146902,0.0013355980740040166,-0.005636292662206949,0.01085797562318355,0.007135710681156809,0.006885905924546564,0.005747790750669572,0.02634650474629096,0.008174130607062428,0.0024065637794536375,0.027487992080732014,-0.0004647449299723561,-0.013005697367491256,0.007651179623488158,-0.0007273441251073389,-0.007348912617768641,-0.011830783596133144,-0.006783181794396313,-0.010163632127842733
2018-01-10,-0.00022955809605783471,-0.004543927316863755,0.0078092538217957065,-0.0023842170098601484,-0.02134348165189405,0.011774765552673906,-0.005313499841645908,0.0021936482662411193,0.010944042980150625,-0.0010917500972841428,0.0022544531977853268,0.009207546689185966,0.001534633069281494,0.011750763020719588,-0.004448661164287599,0.006939788035904838,-0.00746525132267732,0.0004645614647451784,-0.0011801980824399942,0.0016463930422411838,0.0009214389458384834,0.001300359709972529,-0.006755328707095883,-0.000172821992604738,0.0020266202352153553,-0.006391057814947586,-0.0034669467885545323,-0.007197605563059426,-0.007983868476928188,0.006393897033231128,0.0010959602972804552,0.00930250783783714,0.0073643945858654965,0.004681474865025034,0.0016323298332494727,-0.008996880304977533,-0.005503732325640043,0.005730531619484013,0.0068982833700826085,-0.003370307123970147,-0.003993652570158184,0.005252831169226099,0.01521974468118925,-0.026412950974891183,-0.004284248889835856,-0.008266761302322874,-0.01542038770246141,-0.024690716474854074,-0.019502830112796306
2018-01-11,0.005664270112054674,0.00295602802289393,0.0017864958418086416,0.001718988190187556,0.0025460072013232123,0.014938062199612686,0.0030689897140053295,0.009626952867559548,0.0053373830555320185,0.0072020006618125,0.0066089864410239655,0.0035943191744104747,0.003140849580335546,0.004993921983771482,0.011875079151648937,-0.004852883116458499,0.0052934401242399655,0.003362630260310576,0.0056791557808934705,0.002465085947261589,0.011423327423707429,0.01766139781681635,0.01490406190607293,-0.0006919070896393043,0.0010893342472625821,-0.0035428551878864214,-0.000651138560407459,0.00350494810893596,0.009826487479357188,0.029937728388544825,0.07599956240399497,0.018998085361803144,0.01058959266292766,0.0006669498548438253,0.00024206752861489448,0.006286923821807402,0.003705031651709408,0.024246180817528995,0.005269528037431558,0.019876757875190772,0.015163039532353356,0.027884263637768684,0.021966636376251254,-0.0007827557575622986,0.013789723858456749,-0.0005977543614314538,-0.01114080275770561,-0.01937110508185607,0.0034122097082373718
2018-01-12,0.010273157802325319,0.017109644366258288,-0.0049206504168781105,0.016587564845858455,0.002993456319630859,-0.009933846721083583,0.01137520695105696,0.03193231626299992,0.016375092283937746,0.0020837980806197916,0.008723939236791229,0.01713857538507302,0.0074195052629055435,0.016831579733594813,0.03221260360235723,0.0023801956346708856,0.014316469978989589,0.006806373652959104,0.006676828284082958,-0.0005471998527225166,0.007210370980350999,0.02209336587396363,0.008898495342154299,0.0010378411702998455,0.005893315800654703,-0.0060082126731112705,0.0023863279927027895,0.008462828867071236,0.00676380391415004,0.007739313110753251,-0.025687521585163606,0.011869583502409855,0.01651751751235978,0.011709518285125885,0.015343680159403223,0.01792877965986128,0.024418454275882146,0.02435658404473204,0.007256130066273623,0.00648037827090827,0.010927370568689719,0.004709557961528889,0.01820007175383621,-0.0025094422108719668,0.013246308153287341,-0.0011969558005286355,-0.018651104362430282,-0.014703627083453935,0.003238856826394542
2018-01-16,-0.005094905133098556,-0.014049245259479991,-0.012954790592487579,4.4222196542734796e-05,-0.0039426558780869154,-0.009193596635097903,0.0016142820241352176,-0.013367576785958653,-0.0035563737305746783,0.002494826022728522,-0.00024635918762268993,0.0016019000196718484,0.00554781006974358,-0.009478837952137734,0.01335726796702251,-0.006259373377845123,0.018460726092603356,-0.019620820647604464,0.0075188099899043265,0.0016403780778936699,-0.010330733823897096,-0.0002606211461983206,-0.0005604349517020823,0.0006334222052740992,-0.019518146628381413,0.0067842026456128605,0.00819998300937157,-0.0017860677377788087,-0.006304240044219969,-0.011972746875602059,-0.019022714305912118,-0.010313012901437775,-0.009001674536122412,-0.01929463954211899,-0.018429088588547922,-0.008315945560940622,-0.020435964058204505,-0.003127834309567192,-0.0074456132888220256,-0.005830479725261466,-0.010449646514773045,-0.009064889437182285,0.0013551672177926312,-0.01121203620101444,-0.01595301305832176,0.0014626961879315365,0.0005928456079898505,0.019581869861031897,0.004677899310997779
2018-01-17,0.016381405909703887,0.020057895972005878,0.020727504283501,0.00740156936560833,0.009677418305362163,0.0224169167817703,0.013619464063886366,0.020723192572825372,0.006392579990498446,0.013120819040375596,0.012430675322552896,-0.0019225584886415244,-0.018785506604124633,0.013643102130805178,0.023712812566113156,0.004177265858959331,0.023466466534620152,0.010728849410740105,0.0008164517428819233,0.015722866986703936,0.01654438501565591,-0.0075850021734760985,0.01772205768009977,0.007457060292415677,0.006130684062821282,0.010803830896226439,0.006213003921735523,0.019765632828571213,0.011773710753098425,0.00264819262743442,0.0320796509080058,0.0005180688181792332,0.016811809757676006,0.0033535003487432866,0.014286397104013367,0.01577681234438528,0.010558217457941721,0.04620662654338555,0.0032878656148595067,-0.004795689772179656,-0.0006571997475151362,0.008467793710497261,-0.018359164455516556,0.012467482242997017,0.011497523250081713,0.008861738781513192,0.011049668739440249,0.007418794623581793,0.011520281111015206
