Date,AAPL,MSFT,NVDA,GOOGL,AVGO,AMD,ORCL,ADBE,JPM,V,MA,BAC,GS,MS,BLK,AXP,UNH,LLY,JNJ,PFE,TMO,AMZN,HD,MCD,NKE,PG,KO,WMT,XOM,CVX,TPL,SLB,MPC,RTX,LMT,NOC,GD,BA,HON,CAT,DE,UPS,NFLX,TMUS,DIS,NEE,AEP,AMT,PLD
2022-03-23,166.6156005859375,289.0931396484375,25.587413787841797,137.14202880859375,55.7802619934082,113.91999816894533,75.95491027832031,422.8999938964844,125.3921356201172,207.78533935546875,333.62200927734375,38.89348602294922,303.4440612792969,80.31927490234375,666.833984375,176.4080352783203,468.1205139160156,273.99078369140625,155.2374725341797,41.428035736083984,564.746337890625,163.4080047607422,286.37286376953125,215.46078491210935,124.24494934082033,135.18386840820312,53.644737243652344,44.906829833984375,71.94923400878906,139.9542694091797,149.79843139648438,38.654911041259766,73.35223388671875,92.26993560791016,400.4840087890625,419.2568664550781,219.2948455810547,186.0399932861328,165.68173217773438,206.36471557617188,407.5581359863281,174.20310974121094,37.44900131225586,120.02188873291016,134.47325134277344,73.99537658691406,82.28683471679688,204.00698852539065,139.02601623535156
2022-03-24,170.39407348632812,293.5431213378906,28.09884452819824,140.41151428222656,58.2976188659668,120.52999877929688,77.70284271240234,432.1400146484375,126.20848846435548,210.33087158203125,340.6126403808594,38.87543487548828,304.00469970703125,80.10193634033203,668.48193359375,179.12969970703125,477.63671875,277.36517333984375,156.03887939453125,41.745567321777344,567.0990600585938,163.64950561523438,285.2257080078125,219.23858642578125,123.3855209350586,135.41690063476562,54.15987014770508,45.18522644042969,72.16561126708984,140.32553100585938,148.9439697265625,38.86454391479492,74.20006561279297,92.70744323730467,404.5135192871094,426.4333801269531,220.493408203125,189.0500030517578,167.70602416992188,206.4019317626953,408.21923828125,174.26809692382812,37.57099914550781,120.8487548828125,135.7628631591797,75.0080337524414,82.6553726196289,205.3060302734375,137.8411407470703
2022-03-25,171.03036499023438,293.13775634765625,27.641674041748047,140.5116729736328,58.52470016479492,119.66999816894533,77.22099304199219,431.6199951171875,127.31184387207033,211.4148712158203,340.2909240722656,39.47116470336914,305.1438903808594,80.31927490234375,670.9810791015625,180.44789123535156,477.2366943359375,278.6474914550781,157.5347900390625,41.896385192871094,567.69189453125,164.77349853515625,280.6192626953125,220.44308471679688,124.89888763427734,136.9854736328125,54.64836120605469,45.38136291503906,73.7408218383789,142.86544799804688,153.43682861328125,39.812461853027344,74.96586608886719,93.36371612548828,408.0484619140625,429.8199157714844,223.56748962402344,188.9499969482422,170.37635803222656,207.47006225585935,412.21441650390625,174.8282470703125,37.3849983215332,119.502685546875,135.93870544433594,75.22309875488281,82.99821472167969,209.83953857421875,139.11444091796875
2022-03-28,171.8917999267578,299.9140930175781,28.1677188873291,140.29598999023438,58.89788436889648,120.23999786376952,78.98782348632812,450.010009765625,126.36994934082033,213.6797332763672,341.7240905761719,39.30868911743164,303.16375732421875,79.35420227050781,678.9852294921875,179.89788818359375,477.3948974609375,281.1927185058594,158.3450927734375,42.29328155517578,576.4898681640625,168.99049377441406,283.870849609375,221.68409729003903,125.9358139038086,137.92662048339844,54.9947395324707,46.18807601928711,71.6722640991211,140.36773681640625,147.88800048828125,38.035118103027344,74.72885131835938,92.59806060791016,400.2411193847656,419.1443481445313,220.39276123046875,188.16000366210935,169.7906036376953,206.0675048828125,408.5876770019531,178.23789978027344,37.85100173950195,121.61795043945312,135.52838134765625,75.6622314453125,83.65814208984375,213.62326049804688,141.7847900390625
2022-03-29,175.18087768554688,304.4605712890625,28.603923797607425,141.3373565673828,59.69729232788086,123.2300033569336,79.63973236083984,466.3299865722656,126.64806365966795,220.79367065429688,358.35748291015625,39.20940780639648,307.1058349609375,79.84979248046875,700.1368408203125,181.07379150390625,475.0971984863281,278.04010009765625,158.2649688720703,41.864627838134766,586.0584716796875,169.31500244140625,286.9689636230469,226.4564971923828,129.98077392578125,139.3428192138672,55.2078971862793,46.57719802856445,71.29145812988281,138.65480041503906,150.95462036132812,38.85542678833008,75.79548645019531,92.1332015991211,393.1983337402344,418.6846008300781,220.57574462890625,193.8000030517578,170.16098022460938,205.31512451171875,389.9910278320313,180.5922088623047,39.18199920654297,123.48320770263672,139.10418701171875,75.83248901367188,84.58378601074219,218.4357147216797,145.63108825683594
2022-03-30,174.01596069335938,302.9642639160156,27.63967514038086,140.7749786376953,58.73130416870117,119.22000122070312,78.76106262207031,460.05999755859375,126.07390594482422,216.757568359375,353.1802673339844,38.812255859375,303.42596435546875,78.48473358154297,703.8673706054688,179.9547882080078,484.4831848144531,279.4861755371094,159.91221618652344,41.62648391723633,588.3123779296875,166.30099487304688,278.614013671875,227.24124145507812,129.4202423095703,138.38369750976562,55.2523078918457,47.412376403808594,72.51180267333984,139.6336212158203,152.99905395507812,38.47262191772461,77.81024169921875,91.90533447265624,401.1136474609375,425.2701416015625,223.53091430664065,194.91000366210935,169.2996063232422,207.20997619628903,393.47552490234375,178.76559448242188,38.14699935913086,123.65628814697266,137.7168731689453,76.62110137939453,85.20942687988281,218.71470642089844,145.1359405517578
2022-03-31,170.92269897460938,297.60699462890625,27.23641014099121,137.9275360107422,58.60007095336914,109.33999633789062,78.16580200195312,455.6199951171875,122.28829193115234,214.64761352539065,348.44189453125,37.20560836791992,298.4621276855469,75.98945617675781,691.92431640625,177.33741760253906,474.3902282714844,276.0926208496094,157.81082153320312,41.09465026855469,583.8640747070312,162.99749755859375,270.3674011230469,225.64437866210935,125.70226287841795,136.95858764648438,55.065792083740234,47.11183547973633,71.48187255859375,137.39755249023438,142.63560485839844,37.652305603027344,77.94700622558594,90.3011245727539,397.02105712890625,419.5382690429687,220.65809631347656,191.5,167.6112518310547,206.9685211181641,393.3902587890625,174.10568237304688,37.45899963378906,123.4062957763672,134.0042724609375,75.91315460205078,85.50940704345703,219.0198516845703,142.783935546875
2022-04-01,170.62904357910156,298.67852783203125,26.66345596313477,139.0016632080078,58.34881591796875,108.19000244140624,77.48552703857422,458.19000244140625,121.38223266601562,219.0902404785156,354.86700439453125,36.91677474975586,298.5706787109375,75.63297271728516,696.9859619140625,177.4986114501953,476.8274536132813,282.16650390625,158.6656494140625,40.935890197753906,585.5347290039062,163.55999755859375,272.6797180175781,227.4419860839844,124.7307357788086,139.01113891601562,55.83848571777344,47.77302551269531,71.94058990478516,138.57044982910156,149.94088745117188,37.9986572265625,77.31794738769531,91.30374908447266,401.1405944824219,426.6397399902344,221.87489318847656,190.7599945068359,168.86026000976562,204.1354522705078,394.6590881347656,167.75717163085938,37.34700012207031,125.72348022460938,133.8479461669922,76.80928802490234,87.00067901611328,224.01541137695312,146.60379028320312
2022-04-04,174.67185974121094,304.0358581542969,27.310277938842773,141.79954528808594,59.08121109008789,110.52999877929688,79.4319076538086,468.80999755859375,121.92049407958984,220.42588806152344,357.7334289550781,36.85359954833984,296.7532958984375,75.8851318359375,708.27685546875,177.96328735351562,474.436767578125,280.96136474609375,157.13409423828125,40.43580627441406,583.3599243164062,168.34649658203125,276.01263427734375,225.2337188720703,125.49674987792967,138.1058807373047,55.54540252685547,47.782508850097656,71.97518157958984,138.69696044921875,156.0530548095703,37.871055603027344,77.55499267578125,90.5107650756836,399.36871337890625,424.2945251464844,218.8739776611328,191.17999267578125,168.89476013183594,205.10145568847656,395.2745971679687,166.59625244140625,39.150001525878906,127.48298645019533,135.39161682128906,76.7286605834961,86.26361846923828,224.78257751464844,144.81765747070312
2022-04-05,171.36317443847656,300.0877990722656,25.88387107849121,139.43853759765625,57.152008056640625,106.81999969482422,78.3642349243164,458.5799865722656,120.50169372558594,218.82888793945312,354.2333068847656,36.23078536987305,292.9106140136719,74.14622497558594,692.1597290039062,175.82005310058594,481.6367492675781,281.99298095703125,158.14918518066406,40.6739387512207,577.5672607421875,164.05499267578125,275.3623352050781,226.7667236328125,123.59102630615234,138.5898895263672,55.48323440551758,47.918548583984375,71.60304260253906,137.84475708007812,149.5579376220703,36.877567291259766,77.2267837524414,90.06414031982422,402.2738952636719,425.9080810546875,218.80079650878903,182.6499938964844,166.79290771484375,200.65223693847656,391.7332763671875,160.10157775878906,38.01499938964844,126.87726593017578,132.4997100830078,77.36492156982422,86.82929229736328,229.22021484375,147.02822875976562
